352 4,88888888888889 43,9726825238853
353 4,90277777777778 43,984028648245
354 4,91666666666667 43,9952633842852
355 4,93055555555556 44,0063874813248
356 4,94444444444444 44,0174016829985
357 4,95833333333333 44,0283067273123
358 4,97222222222222 44,0391033466996
359 4,98611111111111 44,0497922680749
360 5 44,0603742128887
361 5,01388888888889 44,0708498971805
362 5,02777777777778 44,0812200316313
363 5,04166666666667 44,0914853216156
364 5,05555555555556 44,101646467253
365 5,06944444444444 44,1117041634586
366 5,08333333333333 44,1216590999934
367 5,09722222222222 44,1315119615135
368 5,11111111111111 44,141263427619
369 5,125 44,1509141729024
370 5,13888888888889 44,1604648669965
371 5,15277777777778 44,1699161746207
372 5,16666666666667 44,1792687556284
373 5,18055555555556 44,1885232650525
374 5,19444444444444 44,197680353151
375 5,20833333333333 44,2067406654518
376 5,22222222222222 44,2157048427969
377 5,23611111111111 44,2245735213863
378 5,25 44,2333473328214
379 5,26388888888889 44,2420269041477
380 5,27777777777778 44,2506128578967
381 5,29166666666667 44,2591058121283
382 5,30555555555556 44,2675063804715
383 5,31944444444444 44,2758151721655
384 5,33333333333333 44,2840327920997
385 5,34722222222222 44,2921598408538
386 5,36111111111111 44,300196914737
387 5,375 44,3081446058273
388 5,38888888888889 44,3160035020088
389 5,40277777777778 44,3237741870113
390 5,41666666666667 44,3314572404465
391 5,43055555555556 44,339053237846
392 5,44444444444444 44,3465627506975
393 5,45833333333333 44,3539863464814
394 5,47222222222222 44,3613245887063
395 5,48611111111111 44,3685780369447
396 5,5 44,3757472468683
397 5,51388888888889 44,382832770282
398 5,52777777777778 44,3898351551588
399 5,54166666666667 44,3967549456732
400 5,55555555555556 44,4035926822349
401 5,56944444444444 44,4103489015219
402 5,58333333333333 44,4170241365135
403 5,59722222222222 44,4236189165221
404 5,61111111111111 44,4301337672255
405 5,625 44,4365692106987
406 5,63888888888889 44,442925765445
407 5,65277777777778 44,4492039464274
408 5,66666666666667 44,4554042650982
409 5,68055555555556 44,4615272294305
410 5,69444444444444 44,4675733439473
411 5,70833333333333 44,4735431097512
412 5,72222222222222 44,4794370245546
413 5,73611111111111 44,4852555827071
414 5,75 44,4909992752255
415 5,76388888888889 44,4966685898216
416 5,77777777777778 44,5022640109301
417 5,79166666666667 44,5077860197366
418 5,80555555555556 44,5132350942052
419 5,81944444444444 44,518611709105
420 5,83333333333333 44,5239163360376
421 5,84722222222222 44,5291494434634
422 5,86111111111111 44,5343114967277
423 5,875 44,5394029580871
424 5,88888888888889 44,5444242867348
425 5,90277777777778 44,5493759388264
426 5,91666666666667 44,5542583675046
427 5,93055555555556 44,559072022925
428 5,94444444444444 44,5638173522796
429 5,95833333333333 44,5684947998221
430 5,97222222222222 44,5731048068913
431 5,98611111111111 44,5776478119362
432 6 44,5821242505378
433 6,01388888888889 44,5865345554341
434 6,02777777777778 44,5908791565426
435 6,04166666666667 44,5951584809829
436 6,05555555555556 44,5993729531001
437 6,06944444444444 44,6035229944865
438 6,08333333333333 44,6076090240046
439 6,09722222222222 44,6116314578079
440 6,11111111111111 44,6155907093639
441 6,125 44,6194871894749
442 6,13888888888889 44,6233213062995
443 6,15277777777778 44,6270934653736
444 6,16666666666667 44,6308040696313
445 6,18055555555556 44,6344535194259
446 6,19444444444444 44,6380422125495
447 6,20833333333333 44,6415705442542
448 6,22222222222222 44,6450389072719
449 6,23611111111111 44,6484476918335
450 6,25 44,6517972856892
451 6,26388888888889 44,6550880741279
452 6,27777777777778 44,6583204399963
453 6,29166666666667 44,6614947637178
454 6,30555555555556 44,6646114233116
455 6,31944444444444 44,6676707944115
456 6,33333333333333 44,670673250284
457 6,34722222222222 44,6736191618469
458 6,36111111111111 44,6765088976876
459 6,375 44,6793428240805
460 6,38888888888889 44,6821213050053
461 6,40277777777778 44,6848447021643
462 6,41666666666667 44,6875133750003
463 6,43055555555556 44,6901276807129
464 6,44444444444444 44,6926879742768
465 6,45833333333333 44,6951946084579
466 6,47222222222222 44,6976479338302
467 6,48611111111111 44,7000482987928
468 6,5 44,7023960495859
469 6,51388888888889 44,7046915303072
470 6,52777777777778 44,7069350829283
471 6,54166666666667 44,70912704731
472 6,55555555555555 44,7112677612193
473 6,56944444444444 44,7133575603436
474 6,58333333333333 44,7153967783075
475 6,59722222222222 44,7173857466874
476 6,61111111111111 44,719324795027
477 6,625 44,7212142508526
478 6,63888888888889 44,7230544396876
479 6,65277777777778 44,7248456850672
480 6,66666666666667 44,7265883085542
481 6,68055555555555 44,7282826297518
482 6,69444444444444 44,7299289663197
483 6,70833333333333 44,7315276339868
484 6,72222222222222 44,7330789465667
485 6,73611111111111 44,7345832159706
486 6,75 44,7360407522219
487 6,76388888888889 44,7374518634696
488 6,77777777777778 44,7388168560019
489 6,79166666666667 44,7401360342597
490 6,80555555555556 44,7414097008502
491 6,81944444444444 44,7426381565597
492 6,83333333333333 44,7438217003669
493 6,84722222222222 44,7449606294563
494 6,86111111111111 44,7460552392305
495 6,875 44,7471058233229
496 6,88888888888889 44,748112673611
497 6,90277777777778 44,7490760802283
498 6,91666666666667 44,7499963315772
499 6,93055555555556 44,7508737143405
500 6,94444444444444 44,7517085134949
501 6,95833333333333 44,7525010123216
502 6,97222222222222 44,7532514924193
503 6,98611111111111 44,7539602337157
504 7 44,7546275144794
505 7,01388888888889 44,7552536113311
506 7,02777777777778 44,7558387992558
507 7,04166666666667 44,7563833516141
508 7,05555555555556 44,7568875401529
509 7,06944444444444 44,7573516350175
510 7,08333333333333 44,7577759047619
511 7,09722222222222 44,7581606163611
512 7,11111111111111 44,7585060352205
513 7,125 44,7588124251878
514 7,13888888888889 44,7590800485635
515 7,15277777777778 44,7593091661116
516 7,16666666666667 44,7595000370699
517 7,18055555555556 44,7596529191605
518 7,19444444444444 44,7597680686008
519 7,20833333333333 44,7598457401132
520 7,22222222222222 44,7598861869353
521 7,23611111111111 44,7598896608301
522 7,25 44,7598564120964
523 7,26388888888889 44,7597866895781
524 7,27777777777778 44,7596807406748
525 7,29166666666667 44,7595388113508
526 7,30555555555556 44,759361146145
527 7,31944444444444 44,7591479881814
528 7,33333333333333 44,7588995791771
529 7,34722222222222 44,7586161594529
530 7,36111111111111 44,7582979679422
531 7,375 44,7579452422003
532 7,38888888888889 44,7575582184138
533 7,40277777777778 44,7571371314094
534 7,41666666666667 44,7566822146636
535 7,43055555555556 44,7561937003105
536 7,44444444444445 44,7556718191518
537 7,45833333333333 44,7551168006654
538 7,47222222222222 44,7545288730136
539 7,48611111111111 44,7539082630524
540 7,5 44,7532551963396
541 7,51388888888889 44,7525698971439
542 7,52777777777778 44,7518525884528
543 7,54166666666667 44,7511034919812
544 7,55555555555556 44,7503228281799
545 7,56944444444445 44,7495108162437
546 7,58333333333333 44,7486676741194
547 7,59722222222222 44,7477936185141
548 7,61111111111111 44,7468888649034
549 7,625 44,745953627539
550 7,63888888888889 44,7449881194569
551 7,65277777777778 44,7439925524854
552 7,66666666666667 44,7429671372523
553 7,68055555555556 44,7419120831933
554 7,69444444444444 44,7408275985591
555 7,70833333333333 44,7397138904234
556 7,72222222222222 44,7385711646899
557 7,73611111111111 44,7373996261009
558 7,75 44,7361994782434
559 7,76388888888889 44,734970923557
560 7,77777777777778 44,7337141633414
561 7,79166666666667 44,7324293977635
562 7,80555555555556 44,7311168258644
563 7,81944444444444 44,7297766455666
564 7,83333333333333 44,7284090536813
565 7,84722222222222 44,7270142459149
566 7,86111111111111 44,7255924168767
567 7,875 44,724143760085
568 7,88888888888889 44,7226684679744
569 7,90277777777778 44,7211667319025
570 7,91666666666667 44,7196387421569
571 7,93055555555556 44,718084687961
572 7,94444444444444 44,7165047574817
573 7,95833333333333 44,7148991378353
574 7,97222222222222 44,7132680150944
575 7,98611111111111 44,711611574294
576 8 44,7099299994383
577 8,01388888888889 44,7082234735065
578 8,02777777777778 44,7064921784601
579 8,04166666666667 44,704736295248
580 8,05555555555556 44,7029560038138
581 8,06944444444444 44,701151483101
582 8,08333333333333 44,6993229110599
583 8,09722222222222 44,6974704646534
584 8,11111111111111 44,6955943198628
585 8,125 44,693694651694
586 8,13888888888889 44,6917716341838
587 8,15277777777778 44,6898254404049
588 8,16666666666667 44,6878562424727
589 8,18055555555556 44,6858642115504
590 8,19444444444444 44,6838495178551
591 8,20833333333333 44,6818123306635
592 8,22222222222222 44,6797528183176
593 8,23611111111111 44,67767114823
594 8,25 44,67556748689
595 8,26388888888889 44,6734419998686
596 8,27777777777778 44,6712948518245
597 8,29166666666667 44,6691262065092
598 8,30555555555556 44,6669362267727
599 8,31944444444444 44,6647250745685
600 8,33333333333333 44,6624929109592
601 8,34722222222222 44,6602398961219
602 8,36111111111111 44,6579661893535
603 8,375 44,6556719490751
604 8,38888888888889 44,6533573328384
605 8,40277777777778 44,6510224973299
606 8,41666666666667 44,6486675983766
607 8,43055555555556 44,6462927909506
608 8,44444444444444 44,6438982291745
609 8,45833333333333 44,641484066326
610 8,47222222222222 44,6390504548433
611 8,48611111111111 44,6365975463298
612 8,5 44,6341254915586
613 8,51388888888889 44,6316344404781
614 8,52777777777778 44,6291245422163
615 8,54166666666667 44,6265959450858
616 8,55555555555556 44,6240487965881
617 8,56944444444444 44,6214832434189
618 8,58333333333333 44,6188994314722
619 8,59722222222222 44,6162975058456
620 8,61111111111111 44,6136776108443
621 8,625 44,6110398899859
622 8,63888888888889 44,6083844860049
623 8,65277777777778 44,6057115408573
624 8,66666666666667 44,6030211957248
625 8,68055555555556 44,6003135910198
626 8,69444444444444 44,5975888663889
627 8,70833333333333 44,5948471607182
628 8,72222222222222 44,5920886121371
629 8,73611111111111 44,5893133580227
630 8,75 44,586521535004
631 8,76388888888889 44,5837132789665
632 8,77777777777778 44,5808887250561
633 8,79166666666667 44,5780480076833
634 8,80555555555556 44,5751912605274
635 8,81944444444444 44,5723186165408
636 8,83333333333333 44,5694302079527
637 8,84722222222222 44,5665261662737
638 8,86111111111111 44,5636066222993
639 8,875 44,5606717061143
640 8,88888888888889 44,5577215470966
641 8,90277777777778 44,5547562739211
642 8,91666666666667 44,5517760145638
643 8,93055555555556 44,5487808963058
644 8,94444444444444 44,5457710457366
645 8,95833333333333 44,5427465887588
646 8,97222222222222 44,539707650591
647 8,98611111111111 44,5366543557724
648 9 44,533586828166
649 9,01388888888889 44,5305051909625
650 9,02777777777778 44,5274095666844
651 9,04166666666667 44,5243000771889
652 9,05555555555556 44,5211768436723
653 9,06944444444444 44,5180399866731
654 9,08333333333333 44,5148896260762
655 9,09722222222222 44,5117258811158
656 9,11111111111111 44,5085488703794
657 9,125 44,5053587118113
658 9,13888888888889 44,5021555227159
659 9,15277777777778 44,4989394197615
660 9,16666666666667 44,4957105189833
661 9,18055555555556 44,4924689357876
662 9,19444444444444 44,4892147849543
663 9,20833333333333 44,485948180641
664 9,22222222222222 44,4826692363859
665 9,23611111111111 44,4793780651115
666 9,25 44,4760747791278
667 9,26388888888889 44,4727594901355
668 9,27777777777778 44,4694323092293
669 9,29166666666667 44,4660933469015
670 9,30555555555556 44,4627427130444
671 9,31944444444444 44,4593805169548
672 9,33333333333333 44,4560068673358
673 9,34722222222222 44,452621872301
674 9,36111111111111 44,449225639377
675 9,375 44,4458182755071
676 9,38888888888889 44,442399887054
677 9,40277777777778 44,4389705798029
678 9,41666666666667 44,4355304589647
679 9,43055555555556 44,432079629179
680 9,44444444444444 44,4286181945172
681 9,45833333333333 44,4251462584852
682 9,47222222222222 44,4216639240269
683 9,48611111111111 44,4181712935268
684 9,5 44,414668468813
685 9,51388888888889 44,41115555116
686 9,52777777777778 44,407632641292
687 9,54166666666667 44,4040998393853
688 9,55555555555556 44,4005572450717
689 9,56944444444444 44,3970049574407
690 9,58333333333333 44,3934430750431
691 9,59722222222222 44,3898716958931
692 9,61111111111111 44,3862909174714
693 9,625 44,3827008367283
694 9,63888888888889 44,3791015500855
695 9,65277777777778 44,3754931534401
696 9,66666666666667 44,3718757421664
697 9,68055555555556 44,3682494111189
698 9,69444444444444 44,364614254635
699 9,70833333333333 44,3609703665375
700 9,72222222222222 44,3573178401378
701 9,73611111111111 44,3536567682376
702 9,75 44,3499872431325
703 9,76388888888889 44,3463093566139
704 9,77777777777778 44,3426231999718
705 9,79166666666667 44,3389288639976
706 9,80555555555556 44,3352264389864
707 9,81944444444444 44,3315160147393
708 9,83333333333333 44,3277976805666
709 9,84722222222222 44,3240715252897
710 9,86111111111111 44,3203376372436
711 9,875 44,3165961042801
712 9,88888888888889 44,3128470137691
713 9,90277777777778 44,309090452602
714 9,91666666666667 44,3053265071938
715 9,93055555555556 44,3015552634853
716 9,94444444444444 44,2977768069458
717 9,95833333333333 44,2939912225752
718 9,97222222222222 44,2901985949067
719 9,98611111111111 44,2863990080088
720 10 44,2825925454881
721 10,0138888888889 44,2787792904907
722 10,0277777777778 44,2749593257058
723 10,0416666666667 44,2711327333669
724 10,0555555555556 44,2672995952546
725 10,0694444444444 44,2634599926986
726 10,0833333333333 44,2596140065805
727 10,0972222222222 44,255761717335
728 10,1111111111111 44,2519032049531
729 10,125 44,2480385489841
730 10,1388888888889 44,2441678285372
731 10,1527777777778 44,2402911222845
732 10,1666666666667 44,2364085084624
733 10,1805555555556 44,2325200648745
734 10,1944444444444 44,2286258688932
735 10,2083333333333 44,224725997462
736 10,2222222222222 44,2208205270973
737 10,2361111111111 44,2169095338912
738 10,25 44,2129930935132
739 10,2638888888889 44,2090712812118
740 10,2777777777778 44,2051441718175
741 10,2916666666667 44,2012118397441
742 10,3055555555556 44,197274358991
743 10,3194444444444 44,1933318031451
744 10,3333333333333 44,1893842453832
745 10,3472222222222 44,1854317584736
746 10,3611111111111 44,1814744147782
747 10,375 44,1775122862544
748 10,3888888888889 44,1735454444572
749 10,4027777777778 44,1695739605411
750 10,4166666666667 44,165597905262
751 10,4305555555556 44,1616173489791
752 10,4444444444444 44,1576323616568
753 10,4583333333333 44,1536430128671
754 10,4722222222222 44,1496493717906
755 10,4861111111111 44,1456515072187
756 10,5 44,1416494875562
757 10,5138888888889 44,1376433808221
758 10,5277777777778 44,1336332546521
759 10,5416666666667 44,1296191763001
760 10,5555555555556 44,1256012126403
761 10,5694444444444 44,1215794301689
762 10,5833333333333 44,1175538950056
763 10,5972222222222 44,113524672896
764 10,6111111111111 44,109491829213
765 10,625 44,1054554289585
766 10,6388888888889 44,1014155367653
767 10,6527777777778 44,0973722168989
768 10,6666666666667 44,0933255332592
769 10,6805555555556 44,0892755493821
770 10,6944444444444 44,0852223284414
771 10,7083333333333 44,0811659332503
772 10,7222222222222 44,0771064262634
773 10,7361111111111 44,0730438695782
774 10,75 44,0689783249365
775 10,7638888888889 44,0649098537268
776 10,7777777777778 44,0608385169853
777 10,7916666666667 44,0567643753977
778 10,8055555555556 44,0526874893011
779 10,8194444444444 44,0486079186851
780 10,8333333333333 44,0445257231942
781 10,8472222222222 44,0404409621286
782 10,8611111111111 44,0363536944466
783 10,875 44,0322639787652
784 10,8888888888889 44,0281718733626
785 10,9027777777778 44,0240774361795
786 10,9166666666667 44,0199807248204
787 10,9305555555556 44,0158817965552
788 10,9444444444444 44,0117807083214
789 10,9583333333333 44,0076775167244
790 10,9722222222222 44,0035722780406
791 10,9861111111111 43,9994650482174
792 11 43,9953558828756
793 11,0138888888889 43,9912448373108
794 11,0277777777778 43,9871319664946
795 11,0416666666667 43,9830173250765
796 11,0555555555556 43,9789009673849
797 11,0694444444444 43,974782947429
798 11,0833333333333 43,9706633189
799 11,0972222222222 43,9665421351725
800 11,1111111111111 43,9624194493064
801 11,125 43,9582953140476
802 11,1388888888889 43,9541697818303
