1 0,833333333333333 1,53495318
2 1,66666666666667 1,53495318
3 2,5 1,53495318
4 3,33333333333333 1,53495318
5 4,16666666666667 1,53495318
6 5 1,53495318
7 5,83333333333333 1,53495318
8 6,66666666666667 1,53495318
9 7,5 1,53495318
10 8,33333333333333 1,53495318
11 9,16666666666667 1,53495318
12 10 1,53495318
13 10,8333333333333 1,53495318
14 11,6666666666667 1,53495318
15 12,5 1,53495318
16 13,3333333333333 1,53495318
17 14,1666666666667 1,53495318
18 15 1,53495318
19 15,8333333333333 1,53495318
20 16,6666666666667 1,53495318
21 17,5 1,53495318
22 18,3333333333333 1,53495318
23 19,1666666666667 1,53495318
24 20 1,53495318
25 20,8333333333333 1,53495318
26 21,6666666666667 1,53495318
27 22,5 1,53495318
28 23,3333333333333 1,53495318
29 24,1666666666667 1,53495318
30 25 1,53495318
31 25,8333333333333 1,53495318
32 26,6666666666667 1,53495318
33 27,5 1,53495318
34 28,3333333333333 1,53495318
35 29,1666666666667 1,53495318
36 30 1,53495318
37 30,8333333333333 1,53495318
38 31,6666666666667 1,53495318
39 32,5 1,53495318
40 33,3333333333333 1,53495318
41 34,1666666666667 1,53495318
42 35 1,53495318
43 35,8333333333333 1,53495318
44 36,6666666666667 1,53495318
45 37,5 1,53495318
46 38,3333333333333 1,53495318
47 39,1666666666667 1,53495318
48 40 1,53495318
49 40,8333333333333 1,53495318
50 41,6666666666667 1,53495318
51 42,5 1,53495318
52 43,3333333333333 1,53495318
53 44,1666666666667 1,53495318
54 45 1,53495318
55 45,8333333333333 1,53495318
56 46,6666666666667 1,53495318
57 47,5 1,53495318
58 48,3333333333333 1,53495318
59 49,1666666666667 1,53495318
60 50 1,53495318
61 50,8333333333333 1,53495318
62 51,6666666666667 1,53495318
63 52,5 1,53495318
64 53,3333333333333 1,53495318
65 54,1666666666667 1,53495318
66 55 1,53495318
67 55,8333333333333 1,53495318
68 56,6666666666667 1,53495318
69 57,5 1,53495318
70 58,3333333333333 1,53495318
71 59,1666666666667 1,53495318
72 60 1,53495318
73 60,8333333333333 1,53495318
74 61,6666666666667 1,53495318
75 62,5 1,53495318
76 63,3333333333333 1,53495318
77 64,1666666666667 1,53495318
78 65 1,53495318
79 65,8333333333333 1,53495318
80 66,6666666666667 1,53495318
81 67,5 1,53495318
82 68,3333333333333 1,53495318
83 69,1666666666667 1,53495318
84 70 1,53495318
85 70,8333333333333 1,53495318
86 71,6666666666667 1,53495318
87 72,5 1,53495318
88 73,3333333333333 1,53495318
89 74,1666666666667 1,53495318
90 75 1,53495318
91 75,8333333333333 1,53495318
92 76,6666666666667 1,53495318
93 77,5 1,53495318
94 78,3333333333333 1,53495318
95 79,1666666666667 1,53495318
96 80 1,53495318
97 80,8333333333333 1,53495318
98 81,6666666666667 1,53495318
99 82,5 1,53495318
100 83,3333333333333 1,53495318
101 84,1666666666667 1,53495318
102 85 1,53495318
103 85,8333333333333 1,53495318
104 86,6666666666667 1,53495318
105 87,5 1,53495318
106 88,3333333333333 1,53495318
107 89,1666666666667 1,53495318
108 90 1,53495318
109 90,8333333333333 1,53495318
110 91,6666666666667 1,53495318
111 92,5 1,53495318
112 93,3333333333333 1,53495318
113 94,1666666666667 1,53495318
114 95 1,53495318
115 95,8333333333333 1,53495318
116 96,6666666666667 1,53495318
117 97,5 1,53495318
118 98,3333333333333 1,53495318
119 99,1666666666667 1,53495318
120 100 1,53495318
121 100,833333333333 1,53495318
122 101,666666666667 1,53495318
123 102,5 1,53495318
124 103,333333333333 1,53495318
125 104,166666666667 1,53495318
126 105 1,53495318
127 105,833333333333 1,53495318
128 106,666666666667 1,53495318
129 107,5 1,53495318
130 108,333333333333 1,53495318
131 109,166666666667 1,53495318
132 110 1,53495318
133 110,833333333333 1,53495318
134 111,666666666667 1,53495318
135 112,5 1,53495318
136 113,333333333333 1,53495318
137 114,166666666667 1,53495318
138 115 1,53495318
139 115,833333333333 1,53495318
140 116,666666666667 1,53495318
141 117,5 1,53495318
142 118,333333333333 1,53495318
143 119,166666666667 1,53495318
144 120 1,53495318
145 120,833333333333 1,53495318
146 121,666666666667 1,53495318
147 122,5 1,53495318
148 123,333333333333 1,53495318
149 124,166666666667 1,53495318
150 125 1,53495318
151 125,833333333333 1,53495318
152 126,666666666667 1,53495318
153 127,5 1,53495318
154 128,333333333333 1,53495318
155 129,166666666667 1,53495318
156 130 1,53495318
157 130,833333333333 1,53495318
158 131,666666666667 1,53495318
159 132,5 1,53495318
160 133,333333333333 1,53495318
161 134,166666666667 1,53495318
162 135 1,53495318
163 135,833333333333 1,53495318
164 136,666666666667 1,53495318
165 137,5 1,53495318
166 138,333333333333 1,53495318
167 139,166666666667 1,53495318
168 140 1,53495318
169 140,833333333333 1,53495318
170 141,666666666667 1,53495318
171 142,5 1,53495318
172 143,333333333333 1,53495318
173 144,166666666667 1,53495318
174 145 1,53495318
175 145,833333333333 1,53495318
176 146,666666666667 1,53495318
177 147,5 1,53495318
178 148,333333333333 1,53495318
179 149,166666666667 1,53495318
180 150 1,53495318
181 150,833333333333 1,53495318
182 151,666666666667 1,53495318
183 152,5 1,53495318
184 153,333333333333 1,53495318
185 154,166666666667 1,53495318
186 155 1,53495318
187 155,833333333333 1,53495318
188 156,666666666667 1,53495318
189 157,5 1,53495318
190 158,333333333333 1,53495318
191 159,166666666667 1,53495318
192 160 1,53495318
193 160,833333333333 1,53495318
194 161,666666666667 1,53495318
195 162,5 1,53495318
196 163,333333333333 1,53495318
197 164,166666666667 1,53495318
198 165 1,53495318
199 165,833333333333 1,53495318
200 166,666666666667 1,53495318
201 167,5 1,53495318
202 168,333333333333 1,53495318
203 169,166666666667 1,53495318
204 170 1,53495318
205 170,833333333333 1,53495318
206 171,666666666667 1,53495318
207 172,5 1,53495318
208 173,333333333333 1,53495318
209 174,166666666667 1,53495318
210 175 1,53495318
211 175,833333333333 1,53495318
212 176,666666666667 1,53495318
213 177,5 1,53495318
214 178,333333333333 1,53495318
215 179,166666666667 1,53495318000001
216 180 1,53495318000001
217 180,833333333333 1,53495318000001
218 181,666666666667 1,53495318000001
219 182,5 1,53495318000001
220 183,333333333333 1,53495318000001
221 184,166666666667 1,53495318000001
222 185 1,53495318000001
223 185,833333333333 1,53495318000001
224 186,666666666667 1,53495318000001
225 187,5 1,53495318000001
226 188,333333333333 1,53495318000001
227 189,166666666667 1,53495318000001
228 190 1,53495318000002
229 190,833333333333 1,53495318000002
230 191,666666666667 1,53495318000002
231 192,5 1,53495318000002
232 193,333333333333 1,53495318000002
233 194,166666666667 1,53495318000002
234 195 1,53495318000003
235 195,833333333333 1,53495318000003
236 196,666666666667 1,53495318000003
237 197,5 1,53495318000003
238 198,333333333333 1,53495318000004
239 199,166666666667 1,53495318000004
240 200 1,53495318000004
241 200,833333333333 1,53495318000005
242 201,666666666667 1,53495318000005
243 202,5 1,53495318000005
244 203,333333333333 1,53495318000006
245 204,166666666667 1,53495318000006
246 205 1,53495318000007
247 205,833333333333 1,53495318000007
248 206,666666666667 1,53495318000008
249 207,5 1,53495318000009
250 208,333333333333 1,53495318000009
251 209,166666666667 1,5349531800001
252 210 1,53495318000011
253 210,833333333333 1,53495318000012
254 211,666666666667 1,53495318000013
255 212,5 1,53495318000014
256 213,333333333333 1,53495318000015
257 214,166666666667 1,53495318000016
258 215 1,53495318000017
259 215,833333333333 1,53495318000019
260 216,666666666667 1,5349531800002
261 217,5 1,53495318000022
262 218,333333333333 1,53495318000023
263 219,166666666667 1,53495318000025
264 220 1,53495318000027
265 220,833333333333 1,53495318000029
266 221,666666666667 1,53495318000031
267 222,5 1,53495318000034
268 223,333333333333 1,53495318000036
269 224,166666666667 1,53495318000039
270 225 1,53495318000042
271 225,833333333333 1,53495318000045
272 226,666666666667 1,53495318000048
273 227,5 1,53495318000052
274 228,333333333333 1,53495318000056
275 229,166666666667 1,5349531800006
276 230 1,53495318000064
277 230,833333333333 1,53495318000069
278 231,666666666667 1,53495318000074
279 232,5 1,53495318000079
280 233,333333333333 1,53495318000085
281 234,166666666667 1,53495318000091
282 235 1,53495318000097
283 235,833333333333 1,53495318000104
284 236,666666666667 1,53495318000112
285 237,5 1,5349531800012
286 238,333333333333 1,53495318000128
287 239,166666666667 1,53495318000137
288 240 1,53495318000146
289 240,833333333333 1,53495318000157
290 241,666666666667 1,53495318000168
291 242,5 1,53495318000179
292 243,333333333333 1,53495318000191
293 244,166666666667 1,53495318000205
294 245 1,53495318000219
295 245,833333333333 1,53495318000233
296 246,666666666667 1,53495318000249
297 247,5 1,53495318000266
298 248,333333333333 1,53495318000284
299 249,166666666667 1,53495318000303
300 250 1,53495318000323
301 250,833333333333 1,53495318000345
302 251,666666666667 1,53495318000368
303 252,5 1,53495318000392
304 253,333333333333 1,53495318000418
305 254,166666666667 1,53495318000446
306 255 1,53495318000475
307 255,833333333333 1,53495318000506
308 256,666666666667 1,53495318000539
309 257,5 1,53495318000574
310 258,333333333333 1,53495318000611
311 259,166666666667 1,5349531800065
312 260 1,53495318000692
313 260,833333333333 1,53495318000736
314 261,666666666667 1,53495318000783
315 262,5 1,53495318000833
316 263,333333333333 1,53495318000886
317 264,166666666667 1,53495318000942
318 265 1,53495318001001
319 265,833333333333 1,53495318001064
320 266,666666666667 1,53495318001131
321 267,5 1,53495318001201
322 268,333333333333 1,53495318001276
323 269,166666666667 1,53495318001355
324 270 1,53495318001439
325 270,833333333333 1,53495318001527
326 271,666666666667 1,53495318001621
327 272,5 1,5349531800172
328 273,333333333333 1,53495318001825
329 274,166666666667 1,53495318001936
330 275 1,53495318002053
